
 alpha             beta            gamma           k       noise           iteration                       D1_rel          D2_rel         Boudnary_1       Boundary_2 
 1.0e-04 	 & 1.0e-04 	 & 0.0e+00 	 & 20 	 & 0.000 	 & 122                       	 & -0.117 	 & +0.002 	 & +0.007 	 & +0.011 \\ 
 1.0e-04 	 & 1.0e-04 	 & 0.0e+00 	 & 20 	 & 0.300 	 & 521                       	 & +0.110 	 & -0.120 	 & +0.504 	 & +0.275 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e-02 	 & 5 	 & 0.000 	 & 54                       	 & -0.048 	 & +0.054 	 & +0.099 	 & +0.109 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e-02 	 & 5 	 & 0.300 	 & 55                       	 & -0.035 	 & +0.038 	 & +0.104 	 & +0.113 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e-02 	 & 5 	 & 0.975 	 & 145                       	 & +0.119 	 & -0.063 	 & +0.140 	 & +0.142 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e-02 	 & 10 	 & 0.000 	 & 66                       	 & -0.042 	 & +0.022 	 & +0.023 	 & +0.025 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e-02 	 & 10 	 & 0.300 	 & 97                       	 & -0.031 	 & +0.018 	 & +0.031 	 & +0.032 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e-02 	 & 10 	 & 0.975 	 & 261                       	 & +0.192 	 & -0.086 	 & +0.211 	 & +0.136 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e-02 	 & 20 	 & 0.000 	 & 49                       	 & -0.128 	 & +0.006 	 & +0.008 	 & +0.012 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e-02 	 & 20 	 & 0.300 	 & 307                       	 & +0.129 	 & -0.104 	 & +0.139 	 & +0.143 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+00 	 & 5 	 & 0.000 	 & 357                       	 & -0.047 	 & +0.055 	 & +0.099 	 & +0.109 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+00 	 & 5 	 & 0.300 	 & 476                       	 & -0.041 	 & +0.037 	 & +0.102 	 & +0.112 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+00 	 & 5 	 & 0.975 	 & 689                       	 & +0.095 	 & +0.011 	 & +0.116 	 & +0.137 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+00 	 & 10 	 & 0.000 	 & 157                       	 & -0.040 	 & +0.022 	 & +0.023 	 & +0.025 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+00 	 & 10 	 & 0.300 	 & 369                       	 & -0.016 	 & +0.011 	 & +0.026 	 & +0.031 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+00 	 & 10 	 & 0.975 	 & 740                       	 & +0.187 	 & -0.049 	 & +0.059 	 & +0.113 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+00 	 & 20 	 & 0.000 	 & 173                       	 & -0.113 	 & +0.002 	 & +0.006 	 & +0.011 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+00 	 & 20 	 & 0.300 	 & 615                       	 & +0.144 	 & -0.074 	 & +0.019 	 & +0.058 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+00 	 & 20 	 & 0.975 	 & 903                       	 & +1.445 	 & -0.283 	 & +0.162 	 & +0.375 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+02 	 & 5 	 & 0.000 	 & 2001                       	 & -0.051 	 & +0.063 	 & +0.097 	 & +0.108 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+02 	 & 5 	 & 0.300 	 & 2001                       	 & -0.039 	 & +0.061 	 & +0.097 	 & +0.108 \\ 
 1.0e-04 	 & 1.0e-04 	 & 1.0e+02 	 & 5 	 & 0.975 	 & 2001                       	 & +0.025 	 & -0.002 	 & +0.101 	 & +0.113 \\ 
 1.0e-04 	 & 1.0e-02 	 & 0.0e+00 	 & 5 	 & 0.000 	 & 47                       	 & -0.049 	 & +0.055 	 & +0.099 	 & +0.109 \\ 
 1.0e-04 	 & 1.0e-02 	 & 0.0e+00 	 & 5 	 & 0.300 	 & 85                       	 & -0.034 	 & +0.039 	 & +0.104 	 & +0.112 \\ 
 1.0e-04 	 & 1.0e-02 	 & 0.0e+00 	 & 5 	 & 0.975 	 & 172                       	 & +0.111 	 & -0.026 	 & +0.143 	 & +0.144 \\ 
 1.0e-04 	 & 1.0e-02 	 & 0.0e+00 	 & 10 	 & 0.000 	 & 68                       	 & -0.041 	 & +0.022 	 & +0.023 	 & +0.025 \\ 
 1.0e-04 	 & 1.0e-02 	 & 0.0e+00 	 & 10 	 & 0.300 	 & 118                       	 & -0.027 	 & +0.012 	 & +0.030 	 & +0.032 \\ 
 1.0e-04 	 & 1.0e-02 	 & 0.0e+00 	 & 10 	 & 0.975 	 & 158                       	 & +0.231 	 & -0.074 	 & +0.112 	 & +0.093 \\ 
 1.0e-04 	 & 1.0e-02 	 & 0.0e+00 	 & 20 	 & 0.000 	 & 100                       	 & -0.087 	 & -0.000 	 & +0.006 	 & +0.009 \\ 
 1.0e-04 	 & 1.0e-02 	 & 0.0e+00 	 & 20 	 & 0.300 	 & 206                       	 & +0.070 	 & -0.072 	 & +0.065 	 & +0.024 \\ 
 1.0e-04 	 & 1.0e-02 	 & 0.0e+00 	 & 20 	 & 0.975 	 & 464                       	 & +0.693 	 & -0.346 	 & +0.451 	 & +0.195 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e-02 	 & 5 	 & 0.000 	 & 88                       	 & -0.049 	 & +0.055 	 & +0.099 	 & +0.109 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e-02 	 & 5 	 & 0.300 	 & 63                       	 & -0.035 	 & +0.053 	 & +0.103 	 & +0.112 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e-02 	 & 5 	 & 0.975 	 & 105                       	 & +0.087 	 & -0.016 	 & +0.137 	 & +0.143 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e-02 	 & 10 	 & 0.000 	 & 26                       	 & -0.042 	 & +0.023 	 & +0.022 	 & +0.025 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e-02 	 & 10 	 & 0.300 	 & 97                       	 & -0.021 	 & +0.011 	 & +0.030 	 & +0.031 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e-02 	 & 10 	 & 0.975 	 & 124                       	 & +0.210 	 & -0.083 	 & +0.100 	 & +0.092 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e-02 	 & 20 	 & 0.000 	 & 128                       	 & -0.068 	 & -0.004 	 & +0.006 	 & +0.008 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e-02 	 & 20 	 & 0.300 	 & 259                       	 & +0.081 	 & -0.073 	 & +0.044 	 & +0.027 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e-02 	 & 20 	 & 0.975 	 & 228                       	 & +0.784 	 & -0.325 	 & +0.351 	 & +0.171 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+00 	 & 5 	 & 0.000 	 & 417                       	 & -0.047 	 & +0.055 	 & +0.099 	 & +0.109 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+00 	 & 5 	 & 0.300 	 & 352                       	 & -0.037 	 & +0.058 	 & +0.100 	 & +0.112 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+00 	 & 5 	 & 0.975 	 & 665                       	 & +0.124 	 & -0.023 	 & +0.119 	 & +0.136 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+00 	 & 10 	 & 0.000 	 & 205                       	 & -0.039 	 & +0.022 	 & +0.022 	 & +0.025 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+00 	 & 10 	 & 0.300 	 & 342                       	 & -0.025 	 & +0.009 	 & +0.025 	 & +0.030 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+00 	 & 10 	 & 0.975 	 & 503                       	 & +0.211 	 & -0.097 	 & +0.053 	 & +0.080 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+00 	 & 20 	 & 0.000 	 & 235                       	 & -0.041 	 & -0.006 	 & +0.005 	 & +0.006 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+00 	 & 20 	 & 0.300 	 & 302                       	 & +0.051 	 & -0.052 	 & +0.011 	 & +0.018 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+00 	 & 20 	 & 0.975 	 & 488                       	 & +0.973 	 & -0.249 	 & +0.081 	 & +0.118 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+02 	 & 5 	 & 0.000 	 & 2001                       	 & -0.048 	 & +0.062 	 & +0.097 	 & +0.108 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+02 	 & 5 	 & 0.300 	 & 2001                       	 & -0.051 	 & +0.060 	 & +0.098 	 & +0.108 \\ 
 1.0e-04 	 & 1.0e-02 	 & 1.0e+02 	 & 5 	 & 0.975 	 & 2001                       	 & +0.038 	 & -0.009 	 & +0.100 	 & +0.113 \\ 
 1.0e-04 	 & 1.0e+00 	 & 0.0e+00 	 & 5 	 & 0.000 	 & 78                       	 & -0.013 	 & +0.049 	 & +0.097 	 & +0.105 \\ 
 1.0e-04 	 & 1.0e+00 	 & 0.0e+00 	 & 5 	 & 0.300 	 & 63                       	 & -0.001 	 & +0.048 	 & +0.101 	 & +0.107 \\ 
 1.0e-04 	 & 1.0e+00 	 & 0.0e+00 	 & 5 	 & 0.975 	 & 113                       	 & +0.193 	 & -0.041 	 & +0.132 	 & +0.126 \\ 
 1.0e-04 	 & 1.0e+00 	 & 0.0e+00 	 & 10 	 & 0.000 	 & 121                       	 & -0.007 	 & +0.018 	 & +0.022 	 & +0.024 \\ 
 1.0e-04 	 & 1.0e+00 	 & 0.0e+00 	 & 10 	 & 0.300 	 & 77                       	 & +0.009 	 & +0.002 	 & +0.026 	 & +0.026 \\ 
 1.0e-04 	 & 1.0e+00 	 & 0.0e+00 	 & 10 	 & 0.975 	 & 130                       	 & +0.244 	 & -0.079 	 & +0.054 	 & +0.047 \\ 
 1.0e-04 	 & 1.0e+00 	 & 0.0e+00 	 & 20 	 & 0.000 	 & 94                       	 & +0.007 	 & -0.001 	 & +0.005 	 & +0.006 \\ 
 1.0e-04 	 & 1.0e+00 	 & 0.0e+00 	 & 20 	 & 0.300 	 & 115                       	 & +0.026 	 & -0.013 	 & +0.008 	 & +0.009 \\ 
 1.0e-04 	 & 1.0e+00 	 & 0.0e+00 	 & 20 	 & 0.975 	 & 139                       	 & +0.417 	 & -0.148 	 & +0.034 	 & +0.029 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e-02 	 & 5 	 & 0.000 	 & 85                       	 & -0.011 	 & +0.049 	 & +0.097 	 & +0.105 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e-02 	 & 5 	 & 0.300 	 & 100                       	 & -0.004 	 & +0.052 	 & +0.101 	 & +0.107 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e-02 	 & 5 	 & 0.975 	 & 165                       	 & +0.108 	 & -0.031 	 & +0.131 	 & +0.128 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e-02 	 & 10 	 & 0.000 	 & 78                       	 & -0.007 	 & +0.018 	 & +0.022 	 & +0.024 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e-02 	 & 10 	 & 0.300 	 & 87                       	 & +0.011 	 & +0.009 	 & +0.025 	 & +0.026 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e-02 	 & 10 	 & 0.975 	 & 111                       	 & +0.238 	 & -0.055 	 & +0.052 	 & +0.048 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e-02 	 & 20 	 & 0.000 	 & 93                       	 & +0.008 	 & -0.001 	 & +0.005 	 & +0.006 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e-02 	 & 20 	 & 0.300 	 & 102                       	 & +0.032 	 & -0.007 	 & +0.008 	 & +0.009 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e-02 	 & 20 	 & 0.975 	 & 191                       	 & +0.327 	 & -0.137 	 & +0.033 	 & +0.029 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+00 	 & 5 	 & 0.000 	 & 488                       	 & -0.011 	 & +0.050 	 & +0.098 	 & +0.105 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+00 	 & 5 	 & 0.300 	 & 347                       	 & +0.001 	 & +0.047 	 & +0.098 	 & +0.107 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+00 	 & 5 	 & 0.975 	 & 669                       	 & +0.162 	 & -0.010 	 & +0.114 	 & +0.123 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+00 	 & 10 	 & 0.000 	 & 153                       	 & -0.005 	 & +0.018 	 & +0.022 	 & +0.024 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+00 	 & 10 	 & 0.300 	 & 238                       	 & +0.008 	 & +0.016 	 & +0.024 	 & +0.026 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+00 	 & 10 	 & 0.975 	 & 485                       	 & +0.212 	 & -0.058 	 & +0.039 	 & +0.045 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+00 	 & 20 	 & 0.000 	 & 187                       	 & +0.007 	 & -0.001 	 & +0.005 	 & +0.006 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+00 	 & 20 	 & 0.300 	 & 157                       	 & +0.026 	 & -0.016 	 & +0.007 	 & +0.008 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+00 	 & 20 	 & 0.975 	 & 328                       	 & +0.301 	 & -0.102 	 & +0.020 	 & +0.026 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+02 	 & 5 	 & 0.000 	 & 2001                       	 & -0.011 	 & +0.058 	 & +0.096 	 & +0.104 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+02 	 & 5 	 & 0.300 	 & 2001                       	 & -0.011 	 & +0.057 	 & +0.096 	 & +0.105 \\ 
 1.0e-04 	 & 1.0e+00 	 & 1.0e+02 	 & 5 	 & 0.975 	 & 2001                       	 & +0.045 	 & +0.057 	 & +0.094 	 & +0.107 \\ 
 1.0e-04 	 & 1.0e+01 	 & 0.0e+00 	 & 5 	 & 0.000 	 & 83                       	 & +0.256 	 & +0.034 	 & +0.088 	 & +0.084 \\ 
 1.0e-04 	 & 1.0e+01 	 & 0.0e+00 	 & 5 	 & 0.300 	 & 63                       	 & +0.279 	 & +0.015 	 & +0.089 	 & +0.085 \\ 
 1.0e-04 	 & 1.0e+01 	 & 0.0e+00 	 & 5 	 & 0.975 	 & 81                       	 & +0.457 	 & -0.031 	 & +0.110 	 & +0.093 \\ 
 1.0e-04 	 & 1.0e+01 	 & 0.0e+00 	 & 10 	 & 0.000 	 & 93                       	 & +0.189 	 & +0.013 	 & +0.022 	 & +0.024 \\ 
 1.0e-04 	 & 1.0e+01 	 & 0.0e+00 	 & 10 	 & 0.300 	 & 130                       	 & +0.205 	 & +0.005 	 & +0.023 	 & +0.025 \\ 
 1.0e-04 	 & 1.0e+01 	 & 0.0e+00 	 & 10 	 & 0.975 	 & 95                       	 & +0.434 	 & -0.079 	 & +0.037 	 & +0.033 \\ 
 1.0e-04 	 & 1.0e+01 	 & 0.0e+00 	 & 20 	 & 0.000 	 & 105                       	 & +0.144 	 & -0.008 	 & +0.010 	 & +0.014 \\ 
 1.0e-04 	 & 1.0e+01 	 & 0.0e+00 	 & 20 	 & 0.300 	 & 81                       	 & +0.162 	 & -0.012 	 & +0.011 	 & +0.015 \\ 
 1.0e-04 	 & 1.0e+01 	 & 0.0e+00 	 & 20 	 & 0.975 	 & 187                       	 & +0.419 	 & -0.093 	 & +0.022 	 & +0.023 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e-02 	 & 5 	 & 0.000 	 & 74                       	 & +0.256 	 & +0.035 	 & +0.088 	 & +0.084 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e-02 	 & 5 	 & 0.300 	 & 76                       	 & +0.274 	 & +0.022 	 & +0.088 	 & +0.085 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e-02 	 & 5 	 & 0.975 	 & 109                       	 & +0.478 	 & -0.014 	 & +0.104 	 & +0.093 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e-02 	 & 10 	 & 0.000 	 & 90                       	 & +0.189 	 & +0.013 	 & +0.022 	 & +0.024 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e-02 	 & 10 	 & 0.300 	 & 106                       	 & +0.198 	 & +0.018 	 & +0.023 	 & +0.025 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e-02 	 & 10 	 & 0.975 	 & 104                       	 & +0.465 	 & -0.079 	 & +0.034 	 & +0.033 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e-02 	 & 20 	 & 0.000 	 & 125                       	 & +0.146 	 & -0.008 	 & +0.009 	 & +0.014 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e-02 	 & 20 	 & 0.300 	 & 134                       	 & +0.161 	 & -0.009 	 & +0.011 	 & +0.015 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e-02 	 & 20 	 & 0.975 	 & 166                       	 & +0.430 	 & -0.094 	 & +0.021 	 & +0.023 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+00 	 & 5 	 & 0.000 	 & 398                       	 & +0.262 	 & +0.033 	 & +0.088 	 & +0.084 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+00 	 & 5 	 & 0.300 	 & 608                       	 & +0.281 	 & +0.018 	 & +0.088 	 & +0.085 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+00 	 & 5 	 & 0.975 	 & 703                       	 & +0.519 	 & -0.033 	 & +0.096 	 & +0.091 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+00 	 & 10 	 & 0.000 	 & 237                       	 & +0.191 	 & +0.013 	 & +0.022 	 & +0.024 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+00 	 & 10 	 & 0.300 	 & 321                       	 & +0.209 	 & +0.006 	 & +0.022 	 & +0.025 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+00 	 & 10 	 & 0.975 	 & 389                       	 & +0.453 	 & -0.064 	 & +0.028 	 & +0.032 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+00 	 & 20 	 & 0.000 	 & 139                       	 & +0.144 	 & -0.009 	 & +0.009 	 & +0.013 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+00 	 & 20 	 & 0.300 	 & 164                       	 & +0.161 	 & -0.016 	 & +0.010 	 & +0.014 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+00 	 & 20 	 & 0.975 	 & 191                       	 & +0.416 	 & -0.094 	 & +0.016 	 & +0.022 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+02 	 & 5 	 & 0.000 	 & 2001                       	 & +0.259 	 & +0.037 	 & +0.088 	 & +0.085 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+02 	 & 5 	 & 0.300 	 & 2001                       	 & +0.271 	 & +0.039 	 & +0.086 	 & +0.085 \\ 
 1.0e-04 	 & 1.0e+01 	 & 1.0e+02 	 & 5 	 & 0.975 	 & 2001                       	 & +0.406 	 & -0.012 	 & +0.089 	 & +0.086 \\ 
 1.0e-04 	 & 1.0e+02 	 & 0.0e+00 	 & 5 	 & 0.000 	 & 79                       	 & +1.950 	 & +0.072 	 & +0.060 	 & +0.054 \\ 
 1.0e-04 	 & 1.0e+02 	 & 0.0e+00 	 & 5 	 & 0.300 	 & 94                       	 & +1.997 	 & +0.064 	 & +0.061 	 & +0.054 \\ 
 1.0e-04 	 & 1.0e+02 	 & 0.0e+00 	 & 5 	 & 0.975 	 & 90                       	 & +3.133 	 & +0.001 	 & +0.065 	 & +0.059 \\ 
 1.0e-04 	 & 1.0e+02 	 & 0.0e+00 	 & 10 	 & 0.000 	 & 129                       	 & +0.674 	 & +0.023 	 & +0.034 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 0.0e+00 	 & 10 	 & 0.300 	 & 124                       	 & +0.698 	 & +0.020 	 & +0.035 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 0.0e+00 	 & 10 	 & 0.975 	 & 153                       	 & +0.887 	 & -0.033 	 & +0.041 	 & +0.042 \\ 
 1.0e-04 	 & 1.0e+02 	 & 0.0e+00 	 & 20 	 & 0.000 	 & 252                       	 & +0.395 	 & -0.016 	 & +0.031 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 0.0e+00 	 & 20 	 & 0.300 	 & 239                       	 & +0.415 	 & -0.022 	 & +0.032 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 0.0e+00 	 & 20 	 & 0.975 	 & 246                       	 & +0.595 	 & -0.057 	 & +0.037 	 & +0.042 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e-02 	 & 5 	 & 0.000 	 & 83                       	 & +1.951 	 & +0.072 	 & +0.060 	 & +0.054 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e-02 	 & 5 	 & 0.300 	 & 78                       	 & +2.008 	 & +0.064 	 & +0.061 	 & +0.054 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e-02 	 & 5 	 & 0.975 	 & 97                       	 & +3.016 	 & +0.028 	 & +0.066 	 & +0.059 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e-02 	 & 10 	 & 0.000 	 & 130                       	 & +0.677 	 & +0.022 	 & +0.034 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e-02 	 & 10 	 & 0.300 	 & 127                       	 & +0.711 	 & +0.018 	 & +0.035 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e-02 	 & 10 	 & 0.975 	 & 123                       	 & +0.948 	 & -0.008 	 & +0.041 	 & +0.042 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e-02 	 & 20 	 & 0.000 	 & 270                       	 & +0.397 	 & -0.016 	 & +0.031 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e-02 	 & 20 	 & 0.300 	 & 247                       	 & +0.409 	 & -0.016 	 & +0.032 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e-02 	 & 20 	 & 0.975 	 & 230                       	 & +0.600 	 & -0.084 	 & +0.037 	 & +0.042 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+00 	 & 5 	 & 0.000 	 & 376                       	 & +1.984 	 & +0.072 	 & +0.060 	 & +0.054 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+00 	 & 5 	 & 0.300 	 & 338                       	 & +2.070 	 & +0.057 	 & +0.060 	 & +0.054 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+00 	 & 5 	 & 0.975 	 & 375                       	 & +3.487 	 & +0.014 	 & +0.064 	 & +0.058 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+00 	 & 10 	 & 0.000 	 & 118                       	 & +0.687 	 & +0.023 	 & +0.034 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+00 	 & 10 	 & 0.300 	 & 143                       	 & +0.686 	 & +0.024 	 & +0.034 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+00 	 & 10 	 & 0.975 	 & 202                       	 & +0.884 	 & -0.017 	 & +0.037 	 & +0.041 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+00 	 & 20 	 & 0.000 	 & 212                       	 & +0.401 	 & -0.016 	 & +0.031 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+00 	 & 20 	 & 0.300 	 & 283                       	 & +0.425 	 & -0.020 	 & +0.031 	 & +0.037 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+00 	 & 20 	 & 0.975 	 & 267                       	 & +0.612 	 & -0.041 	 & +0.034 	 & +0.042 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+02 	 & 5 	 & 0.000 	 & 2001                       	 & +2.070 	 & +0.057 	 & +0.060 	 & +0.053 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+02 	 & 5 	 & 0.300 	 & 2001                       	 & +2.202 	 & +0.050 	 & +0.060 	 & +0.053 \\ 
 1.0e-04 	 & 1.0e+02 	 & 1.0e+02 	 & 5 	 & 0.975 	 & 2001                       	 & +2.857 	 & +0.005 	 & +0.061 	 & +0.054 \\ 
 1.0e-02 	 & 1.0e-04 	 & 0.0e+00 	 & 5 	 & 0.000 	 & 64                       	 & -0.020 	 & +0.055 	 & +0.098 	 & +0.107 \\ 
 1.0e-02 	 & 1.0e-04 	 & 0.0e+00 	 & 5 	 & 0.300 	 & 95                       	 & -0.005 	 & +0.042 	 & +0.103 	 & +0.111 \\ 
 1.0e-02 	 & 1.0e-04 	 & 0.0e+00 	 & 5 	 & 0.975 	 & 104                       	 & +0.129 	 & -0.013 	 & +0.139 	 & +0.140 \\ 
 1.0e-02 	 & 1.0e-04 	 & 0.0e+00 	 & 10 	 & 0.000 	 & 60                       	 & -0.020 	 & +0.024 	 & +0.022 	 & +0.025 \\ 
 1.0e-02 	 & 1.0e-04 	 & 0.0e+00 	 & 10 	 & 0.300 	 & 74                       	 & -0.000 	 & +0.018 	 & +0.029 	 & +0.031 \\ 
 1.0e-02 	 & 1.0e-04 	 & 0.0e+00 	 & 10 	 & 0.975 	 & 89                       	 & +0.250 	 & -0.079 	 & +0.105 	 & +0.089 \\ 
 1.0e-02 	 & 1.0e-04 	 & 0.0e+00 	 & 20 	 & 0.000 	 & 272                       	 & +0.618 	 & +0.120 	 & +0.039 	 & +0.101 \\ 
 1.0e-02 	 & 1.0e-04 	 & 0.0e+00 	 & 20 	 & 0.300 	 & 334                       	 & +0.559 	 & -0.055 	 & +0.122 	 & +0.132 \\ 
 1.0e-02 	 & 1.0e-04 	 & 0.0e+00 	 & 20 	 & 0.975 	 & 429                       	 & +0.958 	 & -0.362 	 & +0.614 	 & +0.327 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e-02 	 & 5 	 & 0.000 	 & 44                       	 & -0.023 	 & +0.056 	 & +0.098 	 & +0.107 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e-02 	 & 5 	 & 0.300 	 & 101                       	 & -0.006 	 & +0.048 	 & +0.102 	 & +0.111 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e-02 	 & 5 	 & 0.975 	 & 124                       	 & +0.120 	 & -0.018 	 & +0.138 	 & +0.140 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e-02 	 & 10 	 & 0.000 	 & 23                       	 & -0.020 	 & +0.025 	 & +0.022 	 & +0.025 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e-02 	 & 10 	 & 0.300 	 & 91                       	 & -0.006 	 & +0.011 	 & +0.030 	 & +0.031 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e-02 	 & 10 	 & 0.975 	 & 178                       	 & +0.295 	 & -0.111 	 & +0.098 	 & +0.089 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e-02 	 & 20 	 & 0.000 	 & 247                       	 & +0.542 	 & +0.109 	 & +0.020 	 & +0.087 \\ 
